codigo_proyecto,nombre_proyecto,id_actividad,linea_hoja_ruta,actividad,estado_relacion,justificacion
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,La información disponible no sugiere relación con interoperabilidad documental.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto trata sobre la asignación y visualización de IMT, no ciberseguridad."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",No cubre,"El proyecto trata sobre la asignación y visualización de IMT, no en tableros de PQR."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,Cubre,"El proyecto se enfoca en la visualización de asignación IMT a lo largo del tiempo, lo cual es un indicador clave para un dashboard IMT."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,No cubre,"El proyecto trata sobre la asignación y visualización de IMT, no en seguimiento de tiempos."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto trata sobre la asignación y visualización de IMT, no en visualización de contactos."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,Cubre parcialmente,La visualización de asignación y carga de historial se relaciona con la centralización de información espectral.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",No cubre,No hay información suficiente para determinar el uso de IA/ML.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,No cubre,No hay información suficiente para determinar la relación con innovación o big data/IA.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,No cubre,"El proyecto trata sobre asignación y visualización, no atención de solicitudes."
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",No cubre,No hay información suficiente para determinar la automatización de procesos operativos.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la socialización de acciones.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la elaboración de manuales.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,La información disponible del proyecto es insuficiente para establecer una relación con talleres de sensibilización.
ED08,"Asignación IMT (Carga de historial, repositorio de resoluciones, visualización de asignación a lo largo del tiempo)",A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con programas de capacitación.
ED09,Indicadores de seguimiento,A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED09,Indicadores de seguimiento,A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED09,Indicadores de seguimiento,A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED09,Indicadores de seguimiento,A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED09,Indicadores de seguimiento,A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED09,Indicadores de seguimiento,A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,Cubre parcialmente,La definición y seguimiento de indicadores a menudo requiere una base de datos consolidada o un data warehouse.
ED09,Indicadores de seguimiento,A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,La definición de indicadores de seguimiento se relaciona con la calidad y gobernanza de los datos que los alimentan.
ED09,Indicadores de seguimiento,A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",Cubre parcialmente,La definición de indicadores de seguimiento podría requerir la asignación de responsabilidades sobre los datos que los generan.
ED09,Indicadores de seguimiento,A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,Cubre parcialmente,El acceso a los datos para generar indicadores de seguimiento implica consideraciones de seguridad y acceso.
ED09,Indicadores de seguimiento,A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre parcialmente,La recopilación de datos para indicadores de seguimiento podría beneficiarse de la estandarización de plantillas o procesos.
ED09,Indicadores de seguimiento,A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,La información disponible no sugiere relación con seguridad de accesos.
ED09,Indicadores de seguimiento,A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,No cubre,La información disponible no sugiere relación con gestión documental.
ED09,Indicadores de seguimiento,A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,"Los indicadores de seguimiento son un componente importante de un programa de gobernanza de datos, pero el proyecto no define el programa completo."
ED09,Indicadores de seguimiento,A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La definición de indicadores a menudo requiere metadatos, pero el proyecto no se enfoca en establecer un catálogo institucional."
ED09,Indicadores de seguimiento,A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,La información disponible no sugiere relación con interoperabilidad documental.
ED09,Indicadores de seguimiento,A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto se enfoca en indicadores de seguimiento generales, no ciberseguridad."
ED09,Indicadores de seguimiento,A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",Cubre parcialmente,"El proyecto se enfoca en indicadores de seguimiento generales, que podrían incluir métricas de PQR."
ED09,Indicadores de seguimiento,A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,Cubre parcialmente,"El proyecto se enfoca en indicadores de seguimiento generales, que podrían incluir indicadores IMT."
ED09,Indicadores de seguimiento,A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,Cubre,"El proyecto se enfoca en indicadores de seguimiento, lo cual es directamente relevante para el seguimiento de tiempos."
ED09,Indicadores de seguimiento,A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto se enfoca en indicadores de seguimiento generales, no en visualización de contactos."
ED09,Indicadores de seguimiento,A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,Cubre parcialmente,La definición de indicadores de seguimiento es un componente clave para un tablero de análisis.
ED09,Indicadores de seguimiento,A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",No cubre,No hay información suficiente para determinar el uso de IA/ML.
ED09,Indicadores de seguimiento,A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,No cubre,No hay información suficiente para determinar la relación con innovación o big data/IA.
ED09,Indicadores de seguimiento,A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,Cubre parcialmente,Los indicadores de seguimiento son esenciales para la trazabilidad y gestión de solicitudes.
ED09,Indicadores de seguimiento,A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",No cubre,No hay información suficiente para determinar la automatización de procesos operativos.
ED09,Indicadores de seguimiento,A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la socialización de acciones.
ED09,Indicadores de seguimiento,A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la elaboración de manuales.
ED09,Indicadores de seguimiento,A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,La información disponible del proyecto es insuficiente para establecer una relación con talleres de sensibilización.
ED09,Indicadores de seguimiento,A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con programas de capacitación.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",No cubre,No hay información suficiente del proyecto para establecer una relación con la actividad.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,Cubre parcialmente,La generación de múltiples reportes consolidados sugiere la necesidad de una arquitectura de datos centralizada como un data warehouse.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,"La generación de reportes requiere datos de calidad, lo que se relaciona con la gobernanza de datos."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",Cubre parcialmente,La generación de reportes podría requerir la definición de roles de datos para asegurar la calidad y el origen de la información.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,Cubre parcialmente,"La generación de reportes, especialmente para políticos o informes de gestión, implica consideraciones de seguridad y acceso a la información."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre parcialmente,La generación de reportes podría beneficiarse de la estandarización de plantillas o procesos para la recopilación y presentación de datos.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,La información disponible no sugiere relación con seguridad de accesos.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,Cubre parcialmente,"La generación de informes de gestión anual y otros reportes implica la gestión de documentos, pero no formaliza políticas específicas de SharePoint."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,"La generación de diversos reportes requiere una buena gestión de datos, lo que contribuye a la gobernanza."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La generación de reportes implica el uso de datos y sus metadatos, pero no el establecimiento de un catálogo institucional."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,La información disponible no sugiere relación con interoperabilidad documental.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto aborda la generación de varios reportes, no ciberseguridad."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",No cubre,"El proyecto aborda la generación de varios reportes, no en tableros de PQR."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,No cubre,"El proyecto aborda la generación de varios reportes, no en indicadores IMT."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,No cubre,"El proyecto aborda la generación de varios reportes, no en seguimiento de tiempos."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto aborda la generación de varios reportes, no en visualización de contactos."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,Cubre parcialmente,"La generación de reportes, incluyendo uno de atención de solicitudes, se relaciona con la centralización de información."
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",No cubre,No hay información suficiente para determinar el uso de IA/ML.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,No cubre,No hay información suficiente para determinar la relación con innovación o big data/IA.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,Cubre parcialmente,La generación de un reporte de atención de solicitudes es un componente del seguimiento de solicitudes.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",Cubre parcialmente,La generación de reportes es un proceso operativo que puede ser automatizado.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la socialización de acciones.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con la elaboración de manuales.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,La información disponible del proyecto es insuficiente para establecer una relación con talleres de sensibilización.
ED10,"Otros reportes (Reporte semanal atención de solicitudes, consultas de políticos, informe de gestión anual. FURAG, UNGRD…)",A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,La información disponible del proyecto es insuficiente para establecer una relación con programas de capacitación.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,El proyecto automatiza el seguimiento de soportes y no un diagnóstico de arquitectura de datos.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,El proyecto automatiza el registro de soportes y no documenta fuentes de información.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,Cubre parcialmente,La automatización del registro de soportes de múltiples sistemas implica la definición de flujos de datos.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",Cubre parcialmente,"El proyecto automatiza el registro de soportes de ICS Manager y SGE, lo que contribuye a la integración."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",Cubre parcialmente,"El proyecto interactúa con SGE e ICS Manager, que son componentes clave para un repositorio maestro."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,No cubre,"El proyecto se enfoca en la automatización del registro de soportes en Excel, no en la migración a un data warehouse."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,La estandarización de correos y el registro automatizado de soportes contribuyen a la calidad y gestión de los datos.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",No cubre,"El proyecto se enfoca en la automatización del registro, no en la definición de roles de datos."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,No cubre,"El proyecto se enfoca en la automatización del registro, no en la socialización de lineamientos de seguridad."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre,"El proyecto busca estandarizar correos y automatizar el registro en Excel, lo que se alinea con la estandarización de plantillas y procesos."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,"El proyecto es de automatización de seguimiento de soportes, no de seguridad de accesos."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,No cubre,"El proyecto es de automatización de seguimiento de soportes, no de gestión documental en SharePoint."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,La estandarización de correos y el registro automatizado de soportes contribuyen a una mejor gestión de datos.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La estandarización de la información de soportes implica el uso de metadatos, pero no el establecimiento de un catálogo institucional."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,"El proyecto es de automatización de seguimiento de soportes, no de interoperabilidad documental."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto implementa el seguimiento automatizado de soportes técnicos, no ciberseguridad."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",No cubre,"El proyecto implementa el seguimiento automatizado de soportes técnicos, no en tableros de PQR."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,No cubre,"El proyecto implementa el seguimiento automatizado de soportes técnicos, no en indicadores IMT."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,Cubre,"El proyecto implementa el seguimiento automatizado de soportes técnicos, lo que implica el monitoreo de tiempos de gestión."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto implementa el seguimiento automatizado de soportes técnicos, no en visualización de contactos."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,No cubre,"El proyecto automatiza el registro de soportes técnicos, no un tablero de análisis espectral."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",No cubre,"El proyecto usa reglas lógicas para automatización, no IA/ML."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,No cubre,"El proyecto es una automatización operativa, no una definición estratégica de innovación."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,No cubre,"El proyecto automatiza el seguimiento de soportes técnicos, no la atención de solicitudes de espectro."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",Cubre,"El proyecto automatiza el seguimiento de soportes técnicos usando Power Automate, un proceso operativo crítico."
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,El proyecto se enfoca en la automatización de un seguimiento técnico y no en la socialización de acciones.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",Cubre parcialmente,La implementación de flujos automatizados en Power Automate implica la creación de rutinas que requerirán documentación.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,El proyecto se enfoca en la automatización de un seguimiento y no en talleres de sensibilización.
ED11,Seguimiento soportes de ICSM/HTZ/Visor,A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",Cubre parcialmente,"El proyecto utiliza Power Automate y Teams, lo que se alinea con la capacitación en Microsoft 365 y gestión de datos."
ED12,Webscraping temas internacionales,A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,El proyecto desarrolla una herramienta de web scraping y no un diagnóstico de arquitectura de datos.
ED12,Webscraping temas internacionales,A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,El proyecto consulta fuentes externas y no documenta el inventario interno de fuentes de información.
ED12,Webscraping temas internacionales,A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,No cubre,El proyecto consolida información externa y no un flujograma de integración de datos internos.
ED12,Webscraping temas internacionales,A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",No cubre,El proyecto realiza web scraping y no aborda la interoperabilidad con los sistemas mencionados.
